"T1";"T2";"T3";"T4";"T5";"T6";"T7";"T8";"T9";"T10";"T11";"T12";"P1";"P2";"P3";"P4";"P5";"P6";"P7";"P8";"P9";"P10";"P11";"P12";"S1";"S2";"S3";"S4";"S5";"S6";"S7";"S8";"S9";"S10";"S11";"S12";"DD1";"DD2";"DD3";"DD4";"DD5";"DD6";"DD7";"DD8";"DD9";"DD10";"DD11";"DD12";"DC1";"DC2";"DC3";"DC4";"DC5";"DC6";"DC7";"DC8";"DC9";"DC10";"DC11";"DC12";"GSL1";"GSL2";"GSL3";"GSL4";"GSL5";"GSL6";"GSL7";"GSL8";"GSL9";"GSL10";"GSL11";"GSL12";"P-6";"P-7";"P-8";"P-9";"P-10";"P-11";"P-12";"T-6";"T-7";"T-8";"T-9";"T-10";"T-11";"T-12";"S-6";"S-7";"S-8";"S-9";"S-10";"S-11";"S-12";"DD-6";"DD-7";"DD-8";"DD-9";"DD-10";"DD-11";"DD-12";"DC-6";"DC-7";"DC-8";"DC-9";"DC-10";"DC-11";"DC-12";"GSL-6";"GSL-7";"GSL-8";"GSL-9";"GSL-10";"GSL-11";"GSL-12"
"1964";-11.6967;-13.3049;-10.0517;1.9173;11.8681;14.154;19.1351;13.9812;10.6742;4.5992;-3.2649;-13.7979;78.6205;44.0215;72.2755;36.6655;94.4261;162.2214;66.8857;96.8985;112.1646;42.3325;50.6242;60.838;68.9381;39.8295;64.9851;14.5836;1.4215;0;0;0.3587;1.5331;8.8599;32.2954;51.4842;0;0;0.604338;129.97818;497.888702;922.507782;1515.695374;1949.11145;2269.338623;2418.484863;2458.934448;2460.571777;NA;NA;NA;27.07261;67.64477;42.28629;144.97434;184.48568;184.45222;105.16486;NA;NA;NA;NA;NA;NA;NA;160.5;NA;NA;NA;NA;NA;NA;17.2391;19.5003;14.661;9.5788;9.9533;0.6426;-16.0509;99.7111;63.3599;161.8835;65.6006;31.0092;89.0686;26.7249;0;0;0;0.6118;0.9651;33.0522;23.4;890.102417;1494.612671;1949.104492;2236.468872;2545.423828;2611.653198;2611.811035;141.60534;191.93691;167.75838;140.92344;184.52254;NA;NA;153;NA;NA;NA;NA;NA;NA
"1965";-19.2391;-16.0407;-10.196;-0.0962;10.9991;15.2023;14.0851;13.6903;10.0371;4.2028;-4.6822;-8.5703;41.3895;79.2051;9.7112;14.7461;110.5232;38.9487;105.3624;151.881;134.5398;67.9926;50.3517;44.803;40.0472;75.5718;8.3049;5.4053;2.7056;0.4653;0.1213;0.3583;4.3688;10.1498;39.3921;37.6034;0;0;0;48.439188;389.41217;845.480408;1282.118713;1706.518738;2007.630859;2147.505615;2154.644897;2155.14563;NA;NA;NA;19.07246;30.14316;113.37709;164.65122;143.99829;70.25267;10.75791;NA;NA;NA;NA;NA;NA;NA;156.5;NA;NA;NA;NA;NA;NA;14.154;19.1351;13.9812;10.6742;4.5992;-3.2649;-13.7979;162.2214;66.8857;96.8985;112.1646;42.3325;50.6242;60.838;0;0;0.3587;1.5331;8.8599;32.2954;51.4842;922.507782;1515.695374;1949.11145;2269.338623;2418.484863;2458.934448;2460.571777;42.28629;144.97434;184.48568;184.45222;105.16486;NA;NA;160.5;NA;NA;NA;NA;NA;NA
"1966";-17.5483;-11.6527;-7.3073;1.5794;6.6316;15.9446;17.5355;15.3616;10.0363;5.0141;-3.2275;-12.5366;44.0228;28.8843;60.2842;34.1054;44.0289;88.4225;160.7108;117.7603;95.1061;118.4177;133.0004;56.8687;43.22;19.3517;44.0982;6.8951;4.865;0;0;0;4.1802;9.1616;73.511;47.4209;0;3.713354;14.016442;90.456902;315.048492;793.386688;1336.98761;1813.198669;2114.286377;2276.471924;2294.419678;2297.975952;NA;NA;NA;10.57697;53.62218;105.85779;140.81958;91.51194;108.6936;24.07117;NA;NA;NA;NA;NA;NA;NA;153;NA;NA;NA;NA;NA;NA;15.2023;14.0851;13.6903;10.0371;4.2028;-4.6822;-8.5703;38.9487;105.3624;151.881;134.5398;67.9926;50.3517;44.803;0.4653;0.1213;0.3583;4.3688;10.1498;39.3921;37.6034;845.480408;1282.118713;1706.518738;2007.630859;2147.505615;2154.644897;2155.14563;113.37709;164.65122;143.99829;70.25267;10.75791;NA;NA;156.5;NA;NA;NA;NA;NA;NA
"1967";-15.2063;-19.996;-10.748;-0.0506;5.5753;15.7828;17.0903;14.8793;11.1613;4.5114;-4.935;-10.7987;79.6695;37.6664;37.0184;83.5105;65.1449;99.2125;94.4036;105.7534;80.139;123.801;102.2039;48.8484;76.9352;36.6545;27.9884;26.0565;10.4188;0;0;0.3735;5.3055;27.9902;52.085;37.5548;0;0;15.820884;76.944302;250.298607;723.78186;1253.582031;1714.841003;2049.680054;2194.150024;2205.967285;2206.689331;NA;NA;NA;10.00275;39.77819;96.68447;169.58039;156.34901;172.92038;70.33611;NA;NA;NA;NA;NA;NA;NA;135;NA;NA;NA;NA;NA;NA;15.9446;17.5355;15.3616;10.0363;5.0141;-3.2275;-12.5366;88.4225;160.7108;117.7603;95.1061;118.4177;133.0004;56.8687;0;0;0;4.1802;9.1616;73.511;47.4209;793.386688;1336.98761;1813.198669;2114.286377;2276.471924;2294.419678;2297.975952;105.85779;140.81958;91.51194;108.6936;24.07117;NA;NA;153;NA;NA;NA;NA;NA;NA
"1968";-18.9693;-18.1885;-6.4368;3.4558;9.041;13.1303;16.3432;14.3897;14.2585;7.5605;-4.169;-12.5665;24.5461;36.8686;48.0762;30.8883;22.8425;118.7055;139.6868;61.2987;116.8847;79.1718;36.4817;74.3796;23.166;31.9344;23.0766;10.9751;0.3626;0.6402;0.6827;0;0;8.5945;27.8319;66.0971;0;0;33.373743;163.206177;443.990952;837.898712;1344.53833;1790.617981;2218.372803;2455.97229;2463.224243;2463.224243;NA;NA;NA;27.13213;110.55544;156.67664;148.27218;174.42588;161.26432;108.18369;NA;NA;NA;NA;NA;NA;NA;152;NA;NA;NA;NA;NA;NA;15.7828;17.0903;14.8793;11.1613;4.5114;-4.935;-10.7987;99.2125;94.4036;105.7534;80.139;123.801;102.2039;48.8484;0;0;0.3735;5.3055;27.9902;52.085;37.5548;723.78186;1253.582031;1714.841003;2049.680054;2194.150024;2205.967285;2206.689331;96.68447;169.58039;156.34901;172.92038;70.33611;NA;NA;135;NA;NA;NA;NA;NA;NA
"1969";-11.8407;-11.6643;-10.082;-0.1014;7.054;13.159;16.8265;17.5778;9.8513;3.1754;-2.2154;-12.7378;57.9253;17.9612;44.7579;38.1485;53.2781;95.6625;107.7502;115.9223;64.7998;119.7458;123.981;47.9124;51.7359;16.5961;35.6703;20.1083;3.5672;1.3367;0;0;2.2265;30.6035;50.3676;41.7588;7.029057;7.029057;9.148953;65.938789;284.612442;679.381134;1201.001892;1745.914551;2041.453003;2168.708008;2216.340332;2216.507813;NA;NA;NA;23.19239;55.71979;103.61114;166.46786;142.87825;175.87251;107.1979;NA;NA;NA;NA;NA;NA;NA;143;NA;NA;NA;NA;NA;NA;13.1303;16.3432;14.3897;14.2585;7.5605;-4.169;-12.5665;118.7055;139.6868;61.2987;116.8847;79.1718;36.4817;74.3796;0.6402;0.6827;0;0;8.5945;27.8319;66.0971;837.898712;1344.53833;1790.617981;2218.372803;2455.97229;2463.224243;2463.224243;156.67664;148.27218;174.42588;161.26432;108.18369;NA;NA;152;NA;NA;NA;NA;NA;NA
"1970";-20.2714;-17.761;-8.595;1.2028;7.7367;14.9654;19.2042;17.6537;11.2371;7.3827;-2.4567;-15.3773;31.1551;27.6132;36.8311;49.0763;90.042;138.9487;64.884;66.5178;80.4429;41.0581;56.7126;53.2735;30.0856;25.8826;32.7431;18.3937;3.8596;1.4653;0;0;1.9442;3.4632;31.8618;49.084;0;0;1.45664;96.504429;337.296219;786.256866;1381.588013;1928.853516;2265.968018;2496.284912;2528.976074;2529.582764;NA;NA;NA;25.15613;49.78349;41.39862;103.0939;261.30193;231.07862;199.8183;208.22146;NA;NA;NA;NA;NA;NA;153;NA;NA;NA;NA;NA;NA;13.159;16.8265;17.5778;9.8513;3.1754;-2.2154;-12.7378;95.6625;107.7502;115.9223;64.7998;119.7458;123.981;47.9124;1.3367;0;0;2.2265;30.6035;50.3676;41.7588;679.381134;1201.001892;1745.914551;2041.453003;2168.708008;2216.340332;2216.507813;103.61114;166.46786;142.87825;175.87251;107.1979;NA;NA;143;NA;NA;NA;NA;NA;NA
"1971";-18.8039;-12.7642;-8.4002;1.3851;9.0284;15.1621;15.8979;16.0967;14.3322;8.9259;-3.648;-12.4169;61.4797;48.1641;73.6194;22.6536;66.4543;45.8952;95.8559;35.8481;79.8975;65.4713;75.2241;66.8624;59.3575;43.9633;53.4362;8.1227;2.505;0.6605;0;0;1.1151;2.2985;31.5966;59.1931;0;1.912362;1.912362;83.003098;362.883438;817.747711;1310.581543;1809.578491;2239.545044;2516.249268;2536.531494;2538.952759;NA;NA;NA;19.42967;65.52594;162.66673;216.57597;267.93723;298.74074;234.42301;231.31982;NA;NA;NA;NA;NA;NA;176;NA;NA;NA;NA;NA;NA;14.9654;19.2042;17.6537;11.2371;7.3827;-2.4567;-15.3773;138.9487;64.884;66.5178;80.4429;41.0581;56.7126;53.2735;1.4653;0;0;1.9442;3.4632;31.8618;49.084;786.256866;1381.588013;1928.853516;2265.968018;2496.284912;2528.976074;2529.582764;41.39862;103.0939;261.30193;231.07862;199.8183;208.22146;NA;153;NA;NA;NA;NA;NA;NA
"1972";-17.3953;-17.6924;-11.7111;-0.908;9.9396;13.438;16.2985;13.9156;9.7772;2.3817;-4.0933;-15.8428;49.5761;47.4195;71.0598;13.1508;45.7083;74.4569;106.9498;92.9808;87.7069;64.1454;31.7547;75.9449;44.5832;46.6307;65.5136;6.3826;5.7222;0.8151;0;0.4304;7.6742;13.8407;17.849;73.3558;0;0;1.738029;47.927206;357.440399;760.581512;1265.833862;1697.217957;1990.534058;2095.374512;2102.973267;2102.973267;NA;NA;NA;18.67454;59.25432;132.90504;196.93857;204.04828;186.14416;116.80283;NA;NA;NA;NA;NA;NA;NA;149;NA;NA;NA;NA;NA;NA;15.1621;15.8979;16.0967;14.3322;8.9259;-3.648;-12.4169;45.8952;95.8559;35.8481;79.8975;65.4713;75.2241;66.8624;0.6605;0;0;1.1151;2.2985;31.5966;59.1931;817.747711;1310.581543;1809.578491;2239.545044;2516.249268;2536.531494;2538.952759;162.66673;216.57597;267.93723;298.74074;234.42301;231.31982;NA;176;NA;NA;NA;NA;NA;NA
"1973";-14.0114;-18.0982;-2.065;1.4863;8.3323;15.4652;17.7777;18.6643;10.6063;7.2917;-3.6491;-13.4781;49.3952;32.5231;56.6741;47.4164;90.703;80.8808;58.2952;114.2005;97.0028;74.7673;48.0125;41.5249;39.1003;30.963;27.7526;10.0981;8.8716;0.7056;0.3034;0;4.7673;3.0977;29.5051;34.7337;0.395385;0.395385;33.692533;139.921753;398.222778;862.177734;1413.285828;1991.878784;2310.068481;2536.111816;2553.491821;2553.491821;NA;NA;NA;18.66687;32.88156;131.38003;257.64745;266.89349;167.33698;122.6825;105.88579;NA;NA;NA;NA;NA;NA;126;NA;NA;NA;NA;NA;NA;13.438;16.2985;13.9156;9.7772;2.3817;-4.0933;-15.8428;74.4569;106.9498;92.9808;87.7069;64.1454;31.7547;75.9449;0.8151;0;0.4304;7.6742;13.8407;17.849;73.3558;760.581512;1265.833862;1697.217957;1990.534058;2095.374512;2102.973267;2102.973267;132.90504;196.93857;204.04828;186.14416;116.80283;NA;NA;149;NA;NA;NA;NA;NA;NA
"1974";-17.9693;-18.8828;-10.082;-0.6229;6.2428;15.2999;17.4472;16.2135;8.3494;2.1224;-2.2511;-10.098;80.883;50.6179;27.9618;97.5728;90.0079;84.8026;73.1231;101.8727;179.0742;91.5106;45.3042;63.3436;72.5374;46.741;24.0075;33.9003;13.1588;0;0;0;13.6636;22.2594;18.7164;56.0663;0;0;3.347839;67.837624;268.779236;727.777344;1268.639038;1771.25647;2021.739441;2105.11145;2141.668579;2141.792603;NA;NA;NA;13.18671;28.38083;86.59636;180.24016;215.36075;144.18844;NA;NA;NA;NA;NA;NA;NA;NA;134;NA;NA;NA;NA;NA;NA;15.4652;17.7777;18.6643;10.6063;7.2917;-3.6491;-13.4781;80.8808;58.2952;114.2005;97.0028;74.7673;48.0125;41.5249;0.7056;0.3034;0;4.7673;3.0977;29.5051;34.7337;862.177734;1413.285828;1991.878784;2310.068481;2536.111816;2553.491821;2553.491821;131.38003;257.64745;266.89349;167.33698;122.6825;105.88579;NA;126;NA;NA;NA;NA;NA;NA
"1975";-14.8136;-13.5156;-10.3027;-1.9831;13.3518;16.2953;18.7648;16.8142;9.7755;5.8463;-1.5939;-15.0312;63.2791;20.6606;62.3848;40.8509;93.4007;74.7069;93.5519;75.2207;89.5304;65.9599;61.4339;39.6973;57.0559;15.9484;58.3559;15.0472;0;0.9956;0;0;1.267;10.0593;25.7734;33.7782;2.160048;2.38712;7.004869;68.006454;481.910767;970.769836;1552.479797;2073.720947;2366.986694;2553.814819;2634.815674;2634.815674;NA;NA;NA;19.53851;77.07148;82.5813;186.41611;225.5713;189.3875;191.1869;NA;NA;NA;NA;NA;NA;NA;159;NA;NA;NA;NA;NA;NA;15.2999;17.4472;16.2135;8.3494;2.1224;-2.2511;-10.098;84.8026;73.1231;101.8727;179.0742;91.5106;45.3042;63.3436;0;0;0;13.6636;22.2594;18.7164;56.0663;727.777344;1268.639038;1771.25647;2021.739441;2105.11145;2141.668579;2141.792603;86.59636;180.24016;215.36075;144.18844;NA;NA;NA;134;NA;NA;NA;NA;NA;NA
"1976";-20.7053;-13.342;-9.781;2.1671;7.7426;17.333;16.4125;16.2446;9.5017;2.1519;-6.2216;-20.1715;54.4656;64.4893;81.5778;57.6756;91.3742;59.0122;107.7718;88.1095;140.5964;70.0746;55.4244;52.6073;54.0154;62.1925;45.8082;12.4501;11.2978;0.5584;0.7211;0.3935;3.9845;16.0602;44.303;51.7688;0;0;27.184234;132.673904;372.69426;892.68576;1401.474365;1905.056213;2190.1073;2292.296875;2294.021484;2294.021484;NA;NA;NA;9.64505;21.56056;139.67545;194.88382;194.22088;89.82762;62.62672;NA;NA;NA;NA;NA;NA;NA;152;NA;NA;NA;NA;NA;NA;16.2953;18.7648;16.8142;9.7755;5.8463;-1.5939;-15.0312;74.7069;93.5519;75.2207;89.5304;65.9599;61.4339;39.6973;0.9956;0;0;1.267;10.0593;25.7734;33.7782;970.769836;1552.479797;2073.720947;2366.986694;2553.814819;2634.815674;2634.815674;82.5813;186.41611;225.5713;189.3875;191.1869;NA;NA;159;NA;NA;NA;NA;NA;NA
"1977";-19.7204;-12.832;-2.7822;1.2292;11.9819;12.7263;16.9081;14.4478;11.0307;4.7717;-1.2225;-13.5228;28.7101;38.5092;50.6402;66.5869;23.559;143.9252;48.164;89.0902;51.3324;45.6648;74.1192;62.7534;27.8769;34.1788;19.7628;36.6291;4.16;0.4912;0;0;2.1724;7.606;10.1666;51.2591;0;0.467879;45.54846;167.369438;540.322937;922.112976;1446.26355;1894.14502;2225.066284;2373.920898;2448.812256;2448.812256;NA;NA;NA;28.8855;103.19629;130.37004;191.20476;256.35134;265.43378;246.39066;177.26418;NA;NA;NA;NA;NA;NA;139.5;NA;NA;NA;NA;NA;NA;17.333;16.4125;16.2446;9.5017;2.1519;-6.2216;-20.1715;59.0122;107.7718;88.1095;140.5964;70.0746;55.4244;52.6073;0.5584;0.7211;0.3935;3.9845;16.0602;44.303;51.7688;892.68576;1401.474365;1905.056213;2190.1073;2292.296875;2294.021484;2294.021484;139.67545;194.88382;194.22088;89.82762;62.62672;NA;NA;152;NA;NA;NA;NA;NA;NA
