"T1";"T2";"T3";"T4";"T5";"T6";"T7";"T8";"T9";"T10";"T11";"T12";"P1";"P2";"P3";"P4";"P5";"P6";"P7";"P8";"P9";"P10";"P11";"P12";"S1";"S2";"S3";"S4";"S5";"S6";"S7";"S8";"S9";"S10";"S11";"S12";"DD1";"DD2";"DD3";"DD4";"DD5";"DD6";"DD7";"DD8";"DD9";"DD10";"DD11";"DD12";"DC1";"DC2";"DC3";"DC4";"DC5";"DC6";"DC7";"DC8";"DC9";"DC10";"DC11";"DC12";"GSL1";"GSL2";"GSL3";"GSL4";"GSL5";"GSL6";"GSL7";"GSL8";"GSL9";"GSL10";"GSL11";"GSL12";"P-6";"P-7";"P-8";"P-9";"P-10";"P-11";"P-12";"T-6";"T-7";"T-8";"T-9";"T-10";"T-11";"T-12";"S-6";"S-7";"S-8";"S-9";"S-10";"S-11";"S-12";"DD-6";"DD-7";"DD-8";"DD-9";"DD-10";"DD-11";"DD-12";"DC-6";"DC-7";"DC-8";"DC-9";"DC-10";"DC-11";"DC-12";"GSL-6";"GSL-7";"GSL-8";"GSL-9";"GSL-10";"GSL-11";"GSL-12"
"1977";-20.3165;-12.8025;-3.123;0.8931;11.8458;12.9654;16.8513;14.3846;11.0788;4.4055;-1.455;-13.8263;26.1024;51.7755;58.7127;75.0486;28.868;130.0892;44.0732;81.2141;70.1759;47.5747;87.4589;66.3437;25.741;45.7932;25.2725;43.1698;5.283;0.2612;0;0;1.4115;9.4343;14.5608;53.4609;0;0.349749;38.421318;154.05101;522.114014;911.075562;1433.466675;1879.389526;2211.752686;2350.808594;2422.2854;2422.434814;NA;NA;NA;26.30547;91.06197;126.20165;204.99626;273.4791;276.34039;224.9637;153.73535;NA;NA;NA;NA;NA;NA;154;NA;NA;NA;NA;NA;NA;17.3012;16.2869;15.9344;9.5479;1.8777;-6.2452;-20.3686;56.8771;87.1977;61.5932;163.6432;68.1446;73.1971;66.6682;0;1.1771;0.2764;4.4892;16.3806;57.9073;65.7512;890.537659;1395.430542;1889.396118;2175.83252;2273.111572;2276.541748;2276.541748;149.6113;213.00662;258.17355;101.73183;63.64771;NA;NA;152;NA;NA;NA;NA;NA;NA
"1978";-18.6579;-17.4811;-12.1793;-2.5628;11.9898;13.4296;16.3879;15.4476;9.3094;4.043;-5.2421;-14.3812;74.4162;21.408;38.3526;39.3062;73.868;100.0228;90.625;77.119;81.1854;67.6668;55.7346;81.6852;69.9893;21.0755;34.6659;27.7233;2.1948;0.5217;0;1.333;6.1608;5.1689;43.7312;79.1961;0;0;0;17.506611;393.147461;796.034363;1304.059082;1782.933838;2062.215088;2197.385254;2243.653564;2243.653564;NA;NA;NA;NA;37.36627;68.01732;149.18645;208.7292;203.21457;92.49404;NA;NA;NA;NA;NA;NA;NA;131;NA;NA;NA;NA;NA;NA;12.9654;16.8513;14.3846;11.0788;4.4055;-1.455;-13.8263;130.0892;44.0732;81.2141;70.1759;47.5747;87.4589;66.3437;0.2612;0;0;1.4115;9.4343;14.5608;53.4609;911.075562;1433.466675;1879.389526;2211.752686;2350.808594;2422.2854;2422.434814;126.20165;204.99626;273.4791;276.34039;224.9637;153.73535;NA;154;NA;NA;NA;NA;NA;NA
"1979";-18.4594;-20.3279;-6.3774;0.4792;10.2094;15.1321;17.3384;13.9149;11.1388;3.7893;-1.6824;-10.1696;55.0155;16.1508;92.9211;81.5107;69.7816;181.7658;104.578;147.6651;108.4034;126.6012;71.226;33.5054;50.6525;14.1283;65.4927;19.5061;3.0326;0;0.2609;0.9571;3.9496;21.6211;32.1777;28.5401;0;0;15.159341;79.733643;396.225128;850.188538;1387.678345;1819.041748;2153.206299;2280.330322;2315.535156;2316.553955;NA;NA;NA;8.25642;42.31319;48.02184;88.55134;33.11945;34.2194;16.53187;NA;NA;NA;NA;NA;NA;NA;138;NA;NA;NA;NA;NA;NA;13.4296;16.3879;15.4476;9.3094;4.043;-5.2421;-14.3812;100.0228;90.625;77.119;81.1854;67.6668;55.7346;81.6852;0.5217;0;1.333;6.1608;5.1689;43.7312;79.1961;796.034363;1304.059082;1782.933838;2062.215088;2197.385254;2243.653564;2243.653564;68.01732;149.18645;208.7292;203.21457;92.49404;NA;NA;131;NA;NA;NA;NA;NA;NA
"1980";-15.1149;-17.2458;-7.9526;3.0236;10.0484;11.8683;16.9827;17.4628;8.8977;1.4481;-4.8053;-19.2894;47.3743;16.8515;99.1163;115.9414;28.3524;59.091;71.6497;101.8561;147.6344;73.7185;50.001;54.7731;41.4887;16.0605;65.9223;33.2758;2.0324;3.4445;0;0;6.163;23.2765;39.8742;50.3792;0;0;3.754047;116.314758;427.815857;783.864746;1310.327026;1851.673584;2118.60498;2190.603027;2195.510742;2195.510742;NA;NA;NA;22.85865;99.96079;184.93539;251.87836;265.17148;236.5826;85.92949;NA;NA;NA;NA;NA;NA;NA;120;NA;NA;NA;NA;NA;NA;15.1321;17.3384;13.9149;11.1388;3.7893;-1.6824;-10.1696;181.7658;104.578;147.6651;108.4034;126.6012;71.226;33.5054;0;0.2609;0.9571;3.9496;21.6211;32.1777;28.5401;850.188538;1387.678345;1819.041748;2153.206299;2280.330322;2315.535156;2316.553955;48.02184;88.55134;33.11945;34.2194;16.53187;NA;NA;138;NA;NA;NA;NA;NA;NA
"1981";-18.7718;-8.3151;-4.6452;1.8133;8.4926;14.498;17.95;16.5312;10.2256;2.413;-1.6374;-9.1812;29.6834;65.9377;54.3284;72.1722;61.0877;88.4682;31.1819;86.5826;111.086;86.6513;35.4256;56.6973;28.2558;46.5664;31.4775;20.0448;5.3611;1.0954;0;2.2132;0.2557;21.6233;22.4566;49.6822;0;30.664852;59.691868;150.924927;414.91449;849.854553;1406.304443;1918.771118;2225.539795;2321.072754;2359.644531;2361.07251;NA;NA;2.36808;7.42139;41.7351;115.6757;247.20618;306.64557;175.1537;129.58786;NA;NA;NA;NA;NA;NA;NA;124;NA;NA;NA;NA;NA;NA;11.8683;16.9827;17.4628;8.8977;1.4481;-4.8053;-19.2894;59.091;71.6497;101.8561;147.6344;73.7185;50.001;54.7731;3.4445;0;0;6.163;23.2765;39.8742;50.3792;783.864746;1310.327026;1851.673584;2118.60498;2190.603027;2195.510742;2195.510742;184.93539;251.87836;265.17148;236.5826;85.92949;NA;NA;120;NA;NA;NA;NA;NA;NA
"1982";-24.9916;-15.9242;-8.1977;-1.5409;12.5845;12.809;16.9826;13.1366;10.9485;6.8623;-1.8689;-10.5206;73.4069;22.2555;30.9964;67.8713;42.4003;105.7904;76.7485;101.7882;102.793;72.28;55.6317;72.6051;72.5426;20.3896;19.5529;35.4089;0;1.8293;0;0.6947;5.6914;2.409;15.7139;55.9199;0;0;17.075985;83.447639;473.5672;857.835693;1384.295654;1791.530884;2119.986572;2335.090576;2378.012939;2398.692871;NA;NA;NA;8.81884;65.32079;121.74645;182.32248;218.48174;143.84212;108.66358;102.31441;NA;NA;NA;NA;NA;NA;145;NA;NA;NA;NA;NA;NA;14.498;17.95;16.5312;10.2256;2.413;-1.6374;-9.1812;88.4682;31.1819;86.5826;111.086;86.6513;35.4256;56.6973;1.0954;0;2.2132;0.2557;21.6233;22.4566;49.6822;849.854553;1406.304443;1918.771118;2225.539795;2321.072754;2359.644531;2361.07251;115.6757;247.20618;306.64557;175.1537;129.58786;NA;NA;124;NA;NA;NA;NA;NA;NA
"1983";-15.7056;-13.6887;-7.303;0.0531;6.8755;14.8748;17.5903;17.3042;12.6481;4.8405;-2.7482;-18.0441;36.4602;41.8016;44.0888;33.6932;131.7063;53.496;94.197;59.5646;92.3369;73.9871;93.1633;69.7652;32.541;38.8519;34.0043;19.6739;10.769;3.4825;0.3033;0;1.6248;7.2129;62.1541;68.5678;0;0;13.760502;62.11433;277.728699;723.972412;1269.272827;1805.703613;2185.147217;2337.336914;2366.07959;2366.07959;NA;NA;NA;12.43546;27.01927;84.60572;155.01285;264.1377;259.75061;165.83763;137.36847;NA;NA;NA;NA;NA;NA;118;NA;NA;NA;NA;NA;NA;12.809;16.9826;13.1366;10.9485;6.8623;-1.8689;-10.5206;105.7904;76.7485;101.7882;102.793;72.28;55.6317;72.6051;1.8293;0;0.6947;5.6914;2.409;15.7139;55.9199;857.835693;1384.295654;1791.530884;2119.986572;2335.090576;2378.012939;2398.692871;121.74645;182.32248;218.48174;143.84212;108.66358;102.31441;NA;145;NA;NA;NA;NA;NA;NA
"1984";-22.3493;-8.054;-10.7214;4.7915;6.9072;14.3969;17.2223;16.9204;10.3847;6.3622;-2.3073;-11.8265;35.74;40.7568;19.6029;46.1729;125.4223;143.2572;119.6832;104.9849;88.5852;80.8735;86.7078;95.0263;35.0403;30.9482;15.7406;13.9019;10.5779;0.3514;0;0;2.5024;17.7894;39.4307;80.6987;0;21.335011;34.825798;183.419571;398.413391;830.319885;1364.21228;1888.743896;2200.285156;2402.243652;2432.220947;2437.802246;NA;NA;NA;16.0689;28.73543;47.957;51.15931;136.07306;122.02019;81.52528;22.75981;NA;NA;NA;NA;NA;NA;127;NA;NA;NA;NA;NA;NA;14.8748;17.5903;17.3042;12.6481;4.8405;-2.7482;-18.0441;53.496;94.197;59.5646;92.3369;73.9871;93.1633;69.7652;3.4825;0.3033;0;1.6248;7.2129;62.1541;68.5678;723.972412;1269.272827;1805.703613;2185.147217;2337.336914;2366.07959;2366.07959;84.60572;155.01285;264.1377;259.75061;165.83763;137.36847;NA;118;NA;NA;NA;NA;NA;NA
"1985";-18.5436;-13.4522;-7.8072;0.5733;9.2336;13.5662;15.4286;15.9152;12.0887;5.4475;-4.3954;-17.5299;63.5248;70.6301;58.2367;43.3612;62.8059;54.6586;213.3738;122.6518;97.8837;64.3734;81.3059;71.7006;62.6367;56.3686;43.0845;25.6548;2.3509;0.4279;0;0;1.5741;8.8423;25.0806;70.8179;0;0.111571;5.447607;109.75631;395.998901;802.984009;1281.271973;1774.644043;2137.304932;2309.929932;2347.187744;2347.187744;NA;NA;NA;21.67655;75.75259;148.83168;118.14618;45.45243;67.50678;48.49698;40.81548;NA;NA;NA;NA;NA;NA;163;NA;NA;NA;NA;NA;NA;14.3969;17.2223;16.9204;10.3847;6.3622;-2.3073;-11.8265;143.2572;119.6832;104.9849;88.5852;80.8735;86.7078;95.0263;0.3514;0;0;2.5024;17.7894;39.4307;80.6987;830.319885;1364.21228;1888.743896;2200.285156;2402.243652;2432.220947;2437.802246;47.957;51.15931;136.07306;122.02019;81.52528;22.75981;NA;127;NA;NA;NA;NA;NA;NA
"1986";-17.8705;-14.35;-6.5764;3.9552;10.7706;12.0491;16.3615;14.5772;9.4598;3.5461;-5.9255;-9.3102;61.3533;27.2711;85.3096;52.6816;86.0167;66.2009;77.53;102.8396;128.86;95.6547;57.7644;67.6711;57.3803;25.2124;65.0406;20.7134;3.6185;1.6256;0;2.5937;4.7762;18.6757;43.1731;57.3252;0;0;21.176123;162.453003;505.440765;866.914246;1374.12085;1826.014893;2109.809082;2229.877197;2243.310059;2243.310059;NA;NA;NA;17.23741;37.64692;112.04604;214.30469;215.65828;107.7772;80.46774;NA;NA;NA;NA;NA;NA;NA;152;NA;NA;NA;NA;NA;NA;13.5662;15.4286;15.9152;12.0887;5.4475;-4.3954;-17.5299;54.6586;213.3738;122.6518;97.8837;64.3734;81.3059;71.7006;0.4279;0;0;1.5741;8.8423;25.0806;70.8179;802.984009;1281.271973;1774.644043;2137.304932;2309.929932;2347.187744;2347.187744;148.83168;118.14618;45.45243;67.50678;48.49698;40.81548;NA;163;NA;NA;NA;NA;NA;NA
"1987";-12.7212;-14.7065;-4.6526;5.0357;10.3361;15.7971;17.5693;14.9627;12.3855;2.8002;-3.3332;-7.9485;44.0728;35.2678;43.3322;67.2081;63.5019;119.8054;127.9577;88.1052;80.3453;88.1684;38.1001;95.1264;42.8973;34.8424;34.2236;15.7881;0.2283;0.5027;0.2798;0;0.3482;23.1075;21.9701;74.2062;0;0;36.296482;209.444366;529.906372;1003.818481;1548.467163;2012.310913;2383.875977;2480.535156;2517.214844;2521.352783;NA;NA;15;37.83934;46.38717;73.40104;100.84315;129.10963;186.87701;86.49618;NA;NA;NA;NA;NA;NA;NA;152;NA;NA;NA;NA;NA;NA;12.0491;16.3615;14.5772;9.4598;3.5461;-5.9255;-9.3102;66.2009;77.53;102.8396;128.86;95.6547;57.7644;67.6711;1.6256;0;2.5937;4.7762;18.6757;43.1731;57.3252;866.914246;1374.12085;1826.014893;2109.809082;2229.877197;2243.310059;2243.310059;112.04604;214.30469;215.65828;107.7772;80.46774;NA;NA;152;NA;NA;NA;NA;NA;NA
"1988";-15.5997;-18.0149;-9.1509;1.5073;10.6067;13.1001;18.9661;16.648;11.0043;2.9124;-0.5414;-14.6667;68.2303;85.406;57.7909;78.2553;103.9919;91.5792;52.5502;229.0184;113.2779;85.1496;74.1893;69.0684;65.2114;83.2323;40.4081;23.7063;7.8349;2.3055;0;0;3.1656;19.8745;32.1051;61.9394;2.283075;2.955177;14.259424;81.539185;410.348267;803.351074;1391.300293;1907.389771;2237.519775;2345.113525;2379.680176;2379.680176;NA;NA;NA;20.34775;41.10975;96.2666;162.84285;64.1242;29.47304;10.0753;NA;NA;NA;NA;NA;NA;NA;115;NA;NA;NA;NA;NA;NA;15.7971;17.5693;14.9627;12.3855;2.8002;-3.3332;-7.9485;119.8054;127.9577;88.1052;80.3453;88.1684;38.1001;95.1264;0.5027;0.2798;0;0.3482;23.1075;21.9701;74.2062;1003.818481;1548.467163;2012.310913;2383.875977;2480.535156;2517.214844;2521.352783;73.40104;100.84315;129.10963;186.87701;86.49618;NA;NA;152;NA;NA;NA;NA;NA;NA
"1989";-14.3418;-17.5875;-11.3592;-1.0915;10.2722;14.3364;17.5527;15.0145;12.0268;5.8358;-7.1734;-21.7576;62.29;19.4134;73.801;36.2504;125.642;125.4711;87.2038;84.0551;64.6379;80.7833;112.8317;68.5061;58.6502;18.3132;50.8218;17.2676;8.1799;1.0308;0;0.2669;4.0806;14.8667;81.4057;68.2239;0;0;10.505425;38.217911;356.656464;786.748474;1330.881226;1796.331055;2157.133789;2344.094727;2358.662354;2358.662354;NA;NA;NA;18.24213;23.9187;37.7425;117.69832;164.84477;236.95618;228.6924;NA;NA;NA;NA;NA;NA;NA;144;NA;NA;NA;NA;NA;NA;13.1001;18.9661;16.648;11.0043;2.9124;-0.5414;-14.6667;91.5792;52.5502;229.0184;113.2779;85.1496;74.1893;69.0684;2.3055;0;0;3.1656;19.8745;32.1051;61.9394;803.351074;1391.300293;1907.389771;2237.519775;2345.113525;2379.680176;2379.680176;96.2666;162.84285;64.1242;29.47304;10.0753;NA;NA;115;NA;NA;NA;NA;NA;NA
"1990";-12.3183;-14.3495;-6.6154;2.9029;8.3731;14.957;16.7863;15.8618;9.6816;3.3809;-1.642;-11.4556;62.2595;65.8693;30.1785;39.3239;62.9344;131.2934;103.4328;104.7635;111.8603;126.3794;88.9269;72.6679;58.1626;61.7726;13.1185;22.8109;2.0425;0.2771;0;0;5.3353;26.6337;55.806;66.2757;0;0.620566;34.661205;179.5867;439.153687;887.862244;1408.237793;1899.953979;2190.401611;2305.175049;2346.227783;2348.550293;NA;NA;NA;32.4948;73.04163;120.72811;98.26634;123.22692;128.23328;30.00507;8.73006;NA;NA;NA;NA;NA;NA;156;NA;NA;NA;NA;NA;NA;14.3364;17.5527;15.0145;12.0268;5.8358;-7.1734;-21.7576;125.4711;87.2038;84.0551;64.6379;80.7833;112.8317;68.5061;1.0308;0;0.2669;4.0806;14.8667;81.4057;68.2239;786.748474;1330.881226;1796.331055;2157.133789;2344.094727;2358.662354;2358.662354;37.7425;117.69832;164.84477;236.95618;228.6924;NA;NA;144;NA;NA;NA;NA;NA;NA
"1991";-18.4474;-11.5356;-7.0901;3.8287;11.7766;16.4638;17.7362;16.7955;9.9198;4.738;-2.1963;-12.8237;65.6012;43.6457;79.8412;60.3235;62.3435;68.7123;68.3997;143.1657;128.9926;99.9557;67.4257;54.6213;62.8746;42.0532;47.335;18.3347;0.3417;0;0;0;8.0885;22.0043;40.937;49.5702;0;11.21054;17.20742;152.204422;517.278259;1011.1922;1561.013916;2081.673584;2379.268311;2528.939209;2556.223145;2557.090088;NA;NA;NA;9.50587;74.96427;135.22479;239.16611;228.09441;95.55254;26.56465;NA;NA;NA;NA;NA;NA;NA;131;NA;NA;NA;NA;NA;NA;14.957;16.7863;15.8618;9.6816;3.3809;-1.642;-11.4556;131.2934;103.4328;104.7635;111.8603;126.3794;88.9269;72.6679;0.2771;0;0;5.3353;26.6337;55.806;66.2757;887.862244;1408.237793;1899.953979;2190.401611;2305.175049;2346.227783;2348.550293;120.72811;98.26634;123.22692;128.23328;30.00507;8.73006;NA;156;NA;NA;NA;NA;NA;NA
"1992";-16.1928;-15.3235;-10.9486;-0.2963;9.743;12.6042;14.5368;14.2434;11.1953;2.5655;-4.1839;-10.6757;59.5779;57.0765;73.6814;50.1459;55.3489;68.837;101.3053;142.149;115.2847;56.7035;80.5261;82.9654;50.424;54.3583;66.1649;8.4274;12.0333;1.9215;0;0;1.917;9.0775;40.5937;74.7392;0.857368;0.857368;3.538866;67.363876;370.572754;748.69928;1199.34021;1640.884399;1976.742798;2085.83252;2099.280273;2104.413086;NA;NA;NA;21.16818;52.31537;143.06262;189.42343;153.62146;96.00124;67.50554;NA;NA;NA;NA;NA;NA;NA;123;NA;NA;NA;NA;NA;NA;16.4638;17.7362;16.7955;9.9198;4.738;-2.1963;-12.8237;68.7123;68.3997;143.1657;128.9926;99.9557;67.4257;54.6213;0;0;0;8.0885;22.0043;40.937;49.5702;1011.1922;1561.013916;2081.673584;2379.268311;2528.939209;2556.223145;2557.090088;135.22479;239.16611;228.09441;95.55254;26.56465;NA;NA;131;NA;NA;NA;NA;NA;NA
"1993";-16.3148;-19.1778;-7.1762;1.1776;9.5928;14.2993;18.2652;17.4718;9.0986;1.9108;-6.1917;-11.8612;39.1477;21.1564;25.5875;60.5912;119.443;86.0096;71.2211;142.1996;100.7625;112.0051;57.7347;63.6052;33.8558;20.495;20.8429;21.8793;3.9441;0;0;0;2.4533;28.539;40.69;53.9136;0.284331;0.284331;29.29369;90.273849;387.649109;816.626831;1382.847412;1924.4729;2197.431152;2271.050781;2277.743408;2277.743408;NA;NA;NA;9.69772;32.43572;56.30401;172.46536;135.33084;98.76328;50.57566;NA;NA;NA;NA;NA;NA;NA;144;NA;NA;NA;NA;NA;NA;12.6042;14.5368;14.2434;11.1953;2.5655;-4.1839;-10.6757;68.837;101.3053;142.149;115.2847;56.7035;80.5261;82.9654;1.9215;0;0;1.917;9.0775;40.5937;74.7392;748.69928;1199.34021;1640.884399;1976.742798;2085.83252;2099.280273;2104.413086;143.06262;189.42343;153.62146;96.00124;67.50554;NA;NA;123;NA;NA;NA;NA;NA;NA
"1994";-25.6858;-16.9869;-5.9865;-0.4674;8.4208;15.9359;17.7379;14.2126;12.0597;6.7548;-0.4773;-6.2952;52.5631;46.5442;55.2981;57.4198;51.1696;98.8668;77.674;97.4049;92.7643;55.7158;76.7892;39.3642;52.5631;38.0544;45.0259;24.7478;3.9173;0.7207;0;0;0;0.4899;34.6938;32.6358;0;8.065222;12.707063;70.912933;331.958313;810.034058;1359.9104;1800.501465;2162.29248;2371.691406;2429.95459;2442.194824;NA;NA;NA;8.38513;47.94452;106.23561;179.103;199.75835;223.37077;123.44507;126.51202;NA;NA;NA;NA;NA;NA;153;NA;NA;NA;NA;NA;NA;14.2993;18.2652;17.4718;9.0986;1.9108;-6.1917;-11.8612;86.0096;71.2211;142.1996;100.7625;112.0051;57.7347;63.6052;0;0;0;2.4533;28.539;40.69;53.9136;816.626831;1382.847412;1924.4729;2197.431152;2271.050781;2277.743408;2277.743408;56.30401;172.46536;135.33084;98.76328;50.57566;NA;NA;144;NA;NA;NA;NA;NA;NA
"1995";-12.3026;-16.657;-5.5752;-1.7564;9.5178;17.2516;18.4669;17.4291;9.4302;6.747;-8.4745;-14.5839;80.3459;73.7991;51.9453;48.6059;147.5519;42.0941;105.7593;45.8668;106.6623;94.902;131.3739;55.9159;65.3094;71.5134;44.1574;16.7736;2.0793;0.2342;0;0;6.1401;7.1671;103.4537;54.5047;0.187119;0.187119;35.826847;72.555656;367.606842;885.154724;1457.628052;1997.930176;2280.834717;2498.540771;2501.911621;2501.911621;NA;NA;NA;5.81478;19.55081;90.77843;190.87291;271.95059;218.90454;169.4117;NA;NA;NA;NA;NA;NA;NA;172;NA;NA;NA;NA;NA;NA;15.9359;17.7379;14.2126;12.0597;6.7548;-0.4773;-6.2952;98.8668;77.674;97.4049;92.7643;55.7158;76.7892;39.3642;0.7207;0;0;0;0.4899;34.6938;32.6358;810.034058;1359.9104;1800.501465;2162.29248;2371.691406;2429.95459;2442.194824;106.23561;179.103;199.75835;223.37077;123.44507;126.51202;NA;153;NA;NA;NA;NA;NA;NA
"1996";-18.554;-15.9839;-9.4256;-1.144;7.3074;16.8465;16.3425;16.7315;13.7284;4.8646;-5.0061;-8.4933;85.506;56.6648;33.122;76.7189;55.346;85.8249;117.8205;45.2721;85.6227;74.4261;55.8594;99.3666;75.1378;48.3478;28.0301;31.22;2.6634;0;0;0;0.6696;13.0224;29.9734;72.1712;2.867755;2.867755;7.774674;50.636597;277.167236;782.561951;1289.18042;1807.855713;2219.707031;2375.615479;2389.972412;2393.074707;NA;NA;NA;NA;32.95488;121.93134;160.91696;221.75768;273.17682;199.03474;NA;NA;NA;NA;NA;NA;NA;129;NA;NA;NA;NA;NA;NA;17.2516;18.4669;17.4291;9.4302;6.747;-8.4745;-14.5839;42.0941;105.7593;45.8668;106.6623;94.902;131.3739;55.9159;0.2342;0;0;6.1401;7.1671;103.4537;54.5047;885.154724;1457.628052;1997.930176;2280.834717;2498.540771;2501.911621;2501.911621;90.77843;190.87291;271.95059;218.90454;169.4117;NA;NA;172;NA;NA;NA;NA;NA;NA
"1997";-17.6364;-14.9883;-10.1033;1.7749;6.5683;17.3873;18.0775;14.8243;11.8199;5.1437;-4.3923;-10.1272;114.6777;46.9758;38.0453;31.419;73.8322;89.1686;82.1869;85.8399;86.0073;51.7224;73.6083;47.2621;113.3133;43.7823;32.5692;4.3525;10.7419;0;0;0;1.2768;10.0653;25.2787;42.8842;0;0;2.876772;105.64415;309.262939;830.880737;1391.281982;1850.834595;2205.431885;2389.160889;2414.628418;2414.665039;NA;NA;NA;23.43875;28.92414;108.86972;148.55714;236.21741;223.80406;202.95842;NA;NA;NA;NA;NA;NA;NA;159;NA;NA;NA;NA;NA;NA;16.8465;16.3425;16.7315;13.7284;4.8646;-5.0061;-8.4933;85.8249;117.8205;45.2721;85.6227;74.4261;55.8594;99.3666;0;0;0;0.6696;13.0224;29.9734;72.1712;782.561951;1289.18042;1807.855713;2219.707031;2375.615479;2389.972412;2393.074707;121.93134;160.91696;221.75768;273.17682;199.03474;NA;NA;129;NA;NA;NA;NA;NA;NA
"1998";-13.8003;-6.8146;-5.3926;4.4895;13.0045;16.4124;17.78;16.7871;11.7514;5.3434;-1.3381;-8.6231;50.7716;30.7132;96.5986;30.0204;50.3516;88.8438;85.6202;95.0266;109.8458;33.4738;115.2837;61.5232;48.8349;22.673;40.725;7.8333;1.5593;1.6175;0;0;0.5263;3.0713;42.769;49.2883;0;2.662938;36.469673;179.887711;583.028503;1075.401733;1626.581787;2146.98291;2499.525146;2665.171631;2687.347168;2692.456787;NA;NA;NA;27.9235;146.19394;179.2373;234.1846;260.31122;185.70558;156.78265;NA;NA;NA;NA;NA;NA;NA;187;NA;NA;NA;NA;NA;NA;17.3873;18.0775;14.8243;11.8199;5.1437;-4.3923;-10.1272;89.1686;82.1869;85.8399;86.0073;51.7224;73.6083;47.2621;0;0;0;1.2768;10.0653;25.2787;42.8842;830.880737;1391.281982;1850.834595;2205.431885;2389.160889;2414.628418;2414.665039;108.86972;148.55714;236.21741;223.80406;202.95842;NA;NA;159;NA;NA;NA;NA;NA;NA
"1999";-16.505;-9.851;-5.6873;2.6353;13.0001;17.3316;19.4107;15.4516;14.1905;3.1107;-0.3669;-8.5786;74.1792;46.1449;24.3518;32.033;61.1726;129.1776;75.0026;100.5335;113.5354;110.2188;72.7104;70.0138;61.3065;38.7087;15.3858;10.0652;1.0076;0.61;0;0.6319;0.3057;18.6881;34.8221;53.5748;0;0.117544;19.684721;107.513863;510.517914;1030.466309;1632.198975;2111.19751;2536.913818;2641.229736;2689.70752;2697.51709;NA;NA;NA;21.78346;110.52111;128.16133;179.46486;166.81209;253.01335;56.01193;NA;NA;NA;NA;NA;NA;NA;140;NA;NA;NA;NA;NA;NA;16.4124;17.78;16.7871;11.7514;5.3434;-1.3381;-8.6231;88.8438;85.6202;95.0266;109.8458;33.4738;115.2837;61.5232;1.6175;0;0;0.5263;3.0713;42.769;49.2883;1075.401733;1626.581787;2146.98291;2499.525146;2665.171631;2687.347168;2692.456787;179.2373;234.1846;260.31122;185.70558;156.78265;NA;NA;187;NA;NA;NA;NA;NA;NA
"2000";-16.7581;-10.403;-2.8562;0.9789;10.4021;13.0273;16.5194;15.8839;10.2959;6.1623;-1.4622;-15.5009;72.699;32.8376;63.4112;30.4613;84.9498;118.6972;87.4691;139.5254;73.1375;45.9496;94.1182;51.4869;69.1654;23.1909;33.9053;13.1963;0.9165;0.2041;0;0;1.6327;3.4288;32.3169;47.1493;0;16.205187;66.542564;145.490005;467.954712;858.774414;1370.876465;1863.276611;2172.154297;2363.222168;2409.205078;2409.205078;NA;NA;4.92804;10.21141;44.81103;78.87773;128.86774;129.82227;138.30011;121.34619;115.39601;NA;NA;NA;NA;NA;NA;156;NA;NA;NA;NA;NA;NA;17.3316;19.4107;15.4516;14.1905;3.1107;-0.3669;-8.5786;129.1776;75.0026;100.5335;113.5354;110.2188;72.7104;70.0138;0.61;0;0.6319;0.3057;18.6881;34.8221;53.5748;1030.466309;1632.198975;2111.19751;2536.913818;2641.229736;2689.70752;2697.51709;128.16133;179.46486;166.81209;253.01335;56.01193;NA;NA;140;NA;NA;NA;NA;NA;NA
"2001";-13.5135;-14.7133;-7.1547;3.2343;12.2892;16.8543;17.2315;18.4763;12.2843;5.4715;0.7177;-5.4978;39.7583;72.8278;24.9718;82.2926;85.1835;58.8934;53.9803;81.2025;153.5469;111.4125;71.6214;78.1961;38.3944;65.9469;21.1984;12.3994;0;0;0;0;4.3357;17.341;30.1363;49.2776;0;0;3.485022;110.319008;491.285217;996.913147;1531.089478;2103.854248;2472.383057;2644.477295;2719.124268;2735.387939;NA;NA;NA;12.41571;67.14327;140.32352;248.84785;331.77747;251.15939;64.54687;14.5202;NA;NA;NA;NA;NA;NA;165;NA;NA;NA;NA;NA;NA;13.0273;16.5194;15.8839;10.2959;6.1623;-1.4622;-15.5009;118.6972;87.4691;139.5254;73.1375;45.9496;94.1182;51.4869;0.2041;0;0;1.6327;3.4288;32.3169;47.1493;858.774414;1370.876465;1863.276611;2172.154297;2363.222168;2409.205078;2409.205078;78.87773;128.86774;129.82227;138.30011;121.34619;115.39601;NA;156;NA;NA;NA;NA;NA;NA
